Speaker,Line,Episode,Arc
Shiori,"Hey, we'll win next time, right? I mean, the Power of Miracles is ours after all.",28,3
Shiori,Those two won't- ,28,3
Ruka,There is no next time. ,28,3
Shiori,What? ,28,3
Ruka,"No matter how often we do this, the outcome wouldn't change.",28,3
Ruka,It's partially the Bride's fault that I lost.,28,3
Shiori,"No way, that's cruel. ",28,3
Shiori,Do you know how much I cared about you?,28,3
Shiori,That's right! I polished your sword every day!,28,3
Shiori,Only for you... ,28,3
Ruka,Oh that? That wasn't my sword. ,28,3
Ruka,"Your acting was really something. Great, for an ad-lib.",28,3
Juri,I thought I told you to keep your hands off Shiori.,28,3
Ruka,She chose this herself. ,28,3
Juri,Don't say that. ,28,3
Ruka,Right. There's no need for me to say it.,28,3
Ruka,"After all, you know it better than anybody else.",28,3
Juri,Ruka! What're you after! What're you thinking?!,28,3
Juri,Ruka!! ,28,3
Shiori,"Believe in miracles, that your wishes come true...",29,3
Ruka,Oh that? That wasn't my sword. ,29,3
Ruka,"Your acting was really something. Great, for an ad-lib.",29,3
Shiori,Tsuchiya-senpai... ,29,3
Shiori,"Believe in miracles, that your wishes... ",29,3
Shiori,"Senpai, wait! ",29,3
Shiori,"Please, you're the only one for me. ",29,3
Shiori,I have nobody but you. ,29,3
Ruka,Would you let go of my hand? ,29,3
Shiori,"If I lose you, I don't know how I can go on.",29,3
Shiori,"So please, believe! ",29,3
Ruka,Believe in what? ,29,3
Shiori,In what...? ,29,3
Ruka,What am I supposed to believe about you?,29,3
Shiori,"Senpai, to me you're more than anyone...more than...",29,3
Shiori,Senpai! Senpai!! ,29,3
title,Azure Blue Paler Than the Sky ,29,3
girl,She's still gone from class today. ,29,3
girl,Damn straight! ,29,3
girl,"Right, there's no way she can face the others.",29,3
girl,It's the talk of the whole school. ,29,3
girl,Of course it is. ,29,3
girl,"But you know, wasn't that kind of cold of Ruka-senpai?",29,3
girl,Really? Looks to me like that girl was the only one getting worked up.,29,3
girl,"Yeah, that's true. ",29,3
girls,"Yeah, no doubt. ",29,3
girl,"Well, isn't it like both their faults? ",29,3
girl,Yeah. ,29,3
girl,"Oh, what a mess. ",29,3
Juri,Don't forget the trick I just showed you.,29,3
girl,Yes ma'am! Thank you very much! ,29,3
Juri,Meddling again? That's a bad habit of yours.,29,3
Utena,Senpai! Aren't you worried? ,29,3
Utena,Shiori-san's in so much pain... ,29,3
Juri,It's a problem between the two of them. None of my business.,29,3
Juri,"It's none of my business, and I have no intention of sticking my nose in it.",29,3
Juri,I don't deserve to. ,29,3
Utena,You don't have to put it that way! How can you do nothing when a friend is hurting like that?,29,3
Utena,Can't you at least listen to what she has to say? Senpai!,29,3
Juri,"Don't make me repeat myself, understand? ",29,3
Utena,Arisugawa-senpai looked like she was stressing herself out.,29,3
Utena,I just can't understand how she could say it's none of her business when Shiori-san was in trouble likethat.,29,3
Utena,I wonder if that's how senpai really feels.,29,3
Anthy,That could be part of how Juri-san really feels.,29,3
Utena,"""Part of how she feels""? That's kind of a weird thing to say.",29,3
Anthy,People occasionally say or do things they could never even imagine saying or doing.,29,3
Utena,Does that include you too? ,29,3
Anthy,"Utena-sama, actually, I... ",29,3
Utena,What? ,29,3
Anthy,Nothing. ,29,3
machine,This is Tsuchiya. I'm out. Leave a message.,29,3
Shiori,"You're there, aren't you. I know. ",29,3
Shiori,What's wrong with at least listening to me?,29,3
Touga,"Looks like you weren't as good as you said you were, either.",29,3
Ruka,True. But I figured as much. ,29,3
Touga,Say what? ,29,3
Ruka,Tenjou Utena is a terrifying opponent. ,29,3
Ruka,Someone of my talent is no match for her.,29,3
Ruka,But I've got my reasons for having to win no matter what.,29,3
Touga,"Did you ""figure"" that too? ",29,3
Ruka,"""There are no miracles"". A saying of hers.",29,3
Shiori,"Juri-san, so it's you. ",29,3
Shiori,What do you want? ,29,3
Juri,Shiori... ,29,3
Shiori,"You came to laugh at me and feel all superior, didn't you?!",29,3
Juri,Of course not- ,29,3
Shiori,You suck worse and worse every day! Did you expect me to cry for help on your shoulder?!,29,3
Shiori,"Too bad, but I'm not gonna do what you want me to.",29,3
girl,Thank you very much! ,29,3
Ruka,Are you serious? ,29,3
Juri,Of course. ,29,3
Ruka,"What a surprise. Just a little bit ago you were telling me to keep my hands off,...",29,3
Ruka,...and now you're telling me to make up with her.,29,3
Juri,If that's what makes her happy. ,29,3
Ruka,"Sorry, but I can't grant your request. ",29,3
Juri,Ruka! ,29,3
Ruka,Your friendship for her impresses me. ,29,3
Ruka,"But she's selfish, pushy, and self-centered, and a liar on top of that.",29,3
Ruka,"Sorry, but who the hell would want someone like that?",29,3
Juri,"You bastard, who the hell do you think you are?!",29,3
Ruka,Don't try to dictate what I do. ,29,3
Juri,Who gave you the right to torment her? ,29,3
Ruka,It's none of your business. ,29,3
Juri,What kind of mean-spirited asshole have you become?,29,3
Ruka,And what makes you think you can tell others what to do?,29,3
Ruka,But how about this instead? ,29,3
Ruka,I was thinking about going out with you next.,29,3
Juri,Who the fuck would go out with you?! ,29,3
Ruka,"Don't you actually love me, the Captain of the Fencing Club?",29,3
Juri,You bastard! You've insulted me enough! ,29,3
Ruka,Don't hold back now. ,29,3
Juri,Who's hol- ,29,3
Juri,When did you-? ,29,3
Juri,Sto...stop it! Ruka! ,29,3
Ruka,I've changed my mind. I'll do what you said.,29,3
Ruka,I'll make up with her. ,29,3
Ruka,Do you hate me so much you can't stand it any more?,29,3
Juri,Wait. ,29,3
Juri,"Ruka, duel me. ",29,3
Juri,"If I lose, I'll do whatever the hell you want me to.",29,3
Juri,"But if I win, Shiori- ",29,3
Ruka,I got it. Say no more. ,29,3
Ruka,"Ever since you entered the Fencing Club, you were the star pupil.",29,3
Ruka,"No matter what surrounded you, you never lost your brilliance.",29,3
Ruka,Your talent is vastly greater than mine. ,29,3
Juri,You're exaggerating. ,29,3
Ruka,Am I? ,29,3
Ruka,There's someone I want you to meet. ,29,3
Ruka,"Listen, can't you hear it? ",29,3
Ruka,If your soul has not truly given up... ,29,3
Ruka,...you should be able to hear... ,29,3
Ruka,...the sound... ,29,3
Ruka,...resounding across the Ends of the World.,29,3
Juri,What's that sound?! ,29,3
Ruka,"Sorry to keep you waiting, Touga. Your line.",29,3
Touga,"Now, allow us to invite you, to the world you desire!",29,3
Ruka,"Now, get in. You said you'd do whatever I told you.",29,3
Juri,Where do you intend to take me? ,29,3
playback,"Tsuchiya-senpai, I have no one but you.",29,3
playback,"Tsuchiya-senpai, I have no one but you.",29,3
Juri,Do you enjoy hurting her that much? ,29,3
Ruka,"If we raise your latent abilities to their maximum, nobody could beat you.",29,3
Ruka,I'm the one who brings out your abilities. ,29,3
Ruka,Our combination can beat Tenjou Utena...and obtain the Power of Miracles.,29,3
Juri,Did you corner Shiori and I this much just for that?,29,3
Ruka,A sacrifice must be made for a miracle to occur.,29,3
Juri,That's not fair! Do you want the Power of Miracles that badly?!,29,3
Ruka,You're the one who wants the Power of Miracles!,29,3
Juri,Shiori isn't some fucking tool of yours! ,29,3
Ruka,"""Believe in miracles, that your wishes come true""...aren't those your words?",29,3
Juri,You're misunderstanding something. I don't care if my wishes don't come true.,29,3
Juri,"And even if I obtained the Power of Miracles, the only thing I'd wish for...",29,3
Juri,...is freeing her from you. That's all. ,29,3
Juri,I'm not letting you get your way any more.,29,3
Juri,"And to see that you don't, I'll even take you up on your proposition.",29,3
Ruka,"So, we have a deal. ",29,3
Akio,"I'll show you the Ends of the World. Yes, even you two.",29,3
Utena,Arisugawa-senpai...you too? ,29,3
Juri,"After school, at the Arena of Duels. ",29,3
Utena,Senpai! ,29,3
Ruka,"This time it's the main event, Tenjou Utena-kun.",29,3
Juri,Do it. ,29,3
Anthy,"O roses of noble memory, I beseech thee:",29,3
Anthy,Appear before me. ,29,3
Anthy,Grant me the power to Revolutionize the World!,29,3
Utena,Grant me the power to Revolutionize the World!,29,3
Ruka,Hidden wishes... ,29,3
Ruka,How painful they must be. ,29,3
Ruka,"What're you waiting for, Juri?! ",29,3
Ruka,"Juri, she's a fool. ",29,3
Ruka,Because she doesn't realize that her miracle is standing atop someone else's sacrifice.,29,3
Ruka,But that's the sort of person who receives miracles!,29,3
Ruka,"Unfair, isn't it! Juri!! ",29,3
Ruka,Juri! ,29,3
Utena,"Why, senpai? ",29,3
Ruka,"Juri, don't worry. ",29,3
Ruka,"Don't worry, Juri. ",29,3
Juri,"""Don't worry""....huh? ",29,3
Nanami,"Oh, so Juri's back to being Captain? ",29,3
Miki,Yeah. Tsuchiya-senpai hasn't been coming to school these days.,29,3
Nanami,"Oh really? What a shame, and after he recovered and everything.",29,3
Nanami,"Well, don't blame me if he gets expelled for poor attendance.",29,3
Miki,"Hey, it looks like that girl got hurt. ",29,3
Nanami,Well there's nothing to worry about with Juri in charge.,29,3
girl,I'm so sorry...and with a local meet coming up and all...,29,3
Juri,Don't worry. Just concentrate on healing that leg.,29,3
girl,I'm really sorry for causing trouble at a time like this.,29,3
Shadow,"Hey, do you know? ",29,3
Shadow,Hmm? ,29,3
Shadow,That patient died yesterday. ,29,3
Shadow,He was such a babe too! What a shame. ,29,3
Shadow,And after he kept saying he wanted to fence again after leaving the hospital.,29,3
Shadow,It seems he knew how sick he was. But he forced his way out of the hospital anyway and went backto school.,29,3
Shadow,I bet there's somebody he loved in the Fencing Club.,29,3
Shadow,"Come to think of it, he was always saying:",29,3
Shadow,"""I want to give the Power of Miracles to the one I love. I want to free her.""",29,3
Shadow,"What's that supposed to mean, I wonder? ",29,3
Shadow,Who knows... ,29,3
Juri,Are you doing well? The next time we meet...,29,3
Juri,...there's one thing I really want to ask.,29,3
Juri,What hopes had you entrusted to the Power of Miracles?,29,3
Juri,And who were they for? ,29,3
Juri,I pray that they come true. ,29,3
guy,"Well like, I said it was my first kiss, but she just ran away.",30,3
Wakaba,Saying it's your first kiss is pretty shameless.,30,3
guy,But saying it's your first makes a better impression.,30,3
Wakaba,"Look, people see right through that kind of lie.",30,3
Wakaba,All it does is get her to start not trusting you.,30,3
Utena,"First kiss, huh? ",30,3
Utena,I wonder if that's what that was. ,30,3
title,The Barefoot Girl ,30,3
Akio,"I don't know if they came out well, but...",30,3
Utena,"Wow! Akio-san, you really can do everything can't you.",30,3
Akio,Shouldn't you praise me after you try it?,30,3
Utena,"But like, guys who can bake cakes are way rare.",30,3
Anthy,Coming! ,30,3
Wakaba,Hi! I'm Shinohara Wakaba! ,30,3
Utena,Such great timing she has... ,30,3
Wakaba,Did Akio-san bake this cake? ,30,3
Akio,Please help yourself. I can't guarantee how it'll taste.,30,3
Wakaba,"Wow! Akio-san, you really can do everything can't you.",30,3
Utena,I just said that. ,30,3
Akio,Please don't praise me until after you've tasted it.,30,3
Wakaba,"But like, guys who can bake cakes are way rare.",30,3
Utena,I just said that too. ,30,3
Wakaba,Party-pooper. ,30,3
Utena,"Look, Akio-san's already got a fiancee. ",30,3
Wakaba,"Hey, that doesn't matter where love's concerned.",30,3
Utena,Yeah right. ,30,3
Akio,What're we talking about? ,30,3
Utena,Nothing. ,30,3
Wakaba,"Oh, nothing at all! ",30,3
Akio,Working on your feminine wiles? ,30,3
Utena,"Oh, 'course not. ",30,3
Wakaba,Utena. ,30,3
Wakaba,If you keep being so uptight... ,30,3
teacher,...you'll never fall in love. ,30,3
teacher,Behave more like a girl! I'm saying this for your sake.,30,3
teacher,Wearing boy's clothing isn't the slightest bit attractive.,30,3
Utena,"But you know, everyone says this style's pretty hip.",30,3
teacher,"What's this ""everyone says""? All that matters is good sense that I decide as guidance counselor!",30,3
Utena,"Yeah, but... ",30,3
teacher,"Vice Principal, please tell her straight off.",30,3
teacher,"You must abide by the rules. Girls should wear nice, fluttering skirts.",30,3
Utena,Who thought that one up? ,30,3
Akio,What seems to be the problem? ,30,3
teacher,"Oh my, Mr. Chairman. ",30,3
Utena,Akio-san. ,30,3
teacher,"What do you mean, ""Akio-san""?! ",30,3
Utena,"Well, um, I... ",30,3
Akio,Vice Principal. ,30,3
teacher,Yes sir. ,30,3
Akio,I'd like to attend tonight's Middle School staff social.,30,3
teacher,"Oh my my my, I've always wanted rub shoulders and chat with the Chairman of the Board.",30,3
teacher,"So, Mr. Chairman, err...regarding the members of the inspection team of our sister campus in Amsterdam...",30,3
Akio,Ah yes. The formal announcement from the selection committee may come out any day now.,30,3
teacher,"I was wondering if, by any chance, you could perhaps mention my name...",30,3
Akio,I'll keep that in mind. ,30,3
Akio,"Now, I have some business with this girl. I'm borrowing her.",30,3
teacher,"How fabulous...the Chairman's looks, and fashion...",30,3
Akio,"Oh, and take care not to constrict the students too much with the rules.",30,3
Akio,I'm counting on you to offer guidance that maximizes the student's independence.,30,3
Utena,Umm... ,30,3
Utena,"What ""business"" did you have with me? ",30,3
Akio,You dummy. I don't have any such thing. ,30,3
Akio,I'm a fan of that valiant style of yours too.,30,3
Utena,It's not that great... ,30,3
Akio,"Besides, seeing you standing up for your beliefs against those nagging teachers...",30,3
Akio,"...seemed somehow strong, and noble to me.",30,3
Utena,Are you sure the Chairman of the Board should be saying things like that?,30,3
Akio,"Who cares? After all, you're my sister's - no, my close friend.",30,3
Utena,Really. ,30,3
Akio,Let's go. ,30,3
Utena,Dummy! What're you thinking. He's already got a...,30,3
Utena,"Hey, I've been seeing that car around a lot lately.",30,3
Akio,It's a popular model this year. ,30,3
Akio,Don't you like it? ,30,3
Utena,"No, that's not it... ",30,3
Wakaba,U-te-na... ,30,3
Utena,Wakaba. ,30,3
Akio,"Hello, Shinohara-san. ",30,3
Wakaba,"Hi there! Um, could you call me ""Wakaba"" instead of ""Shinohara-san""?",30,3
Wakaba,"Hey, what's with sneaking out here all alone with him? Gettin' pretty involved, aren't we?",30,3
Wakaba,You about to go on a date or something? ,30,3
Utena,Of course not. We're just bumped into each other.,30,3
Wakaba,Really? ,30,3
Utena,Really. ,30,3
Wakaba,Really really? ,30,3
Utena,Damn straight! ,30,3
Wakaba,"In that case, Akio-san, could I go driving with you?",30,3
Utena,Hey now. ,30,3
Wakaba,I'm sure meeting you like this today must be fate or something.,30,3
Utena,You've been coming over to play every day.,30,3
Wakaba,Pretty please with sugar on top! I'll remember it my whole life!,30,3
Akio,"Well, let's see. If around two hours is alright, I think I can spend time with you.",30,3
Wakaba,Yes!! ,30,3
Utena,"Man, talk about pushy. ",30,3
Wakaba,"Uh-uh, you stay here. ",30,3
Utena,How come? ,30,3
Wakaba,Cause...a date is something two people do by themselves.,30,3
Wakaba,"Right, Akio-san? ",30,3
Utena,Oh really. ,30,3
Utena,"Well, later. ",30,3
Wakaba,See ya. ,30,3
Wakaba,Ba-ha-hi! ,30,3
Utena,Ba-ha-hi! ,30,3
Wakaba,"Ah, what a nice memory. ",30,3
Utena,"Oh, really. ",30,3
Wakaba,"The ocean was so pretty, the breeze felt so good...",30,3
Wakaba,It was the bestest possible date. ,30,3
Utena,Yeah yeah. ,30,3
Utena,"Anyways, I think you know already, but Akio-san's-",30,3
Wakaba,"Already got a fiancee, right? ",30,3
Wakaba,And here I was in such a good mood and stuff.,30,3
Wakaba,It was just a drive. Nothing more. ,30,3
Utena,You sure about that? ,30,3
Wakaba,"Ah ha, well look who's jealous! ",30,3
Utena,No way in hell! ,30,3
Anthy,Good morning. ,30,3
Wakaba,Morning! ,30,3
Utena,"Oh, good morning, Himemiya... ",30,3
Anthy,"Good morning, Utena-sama. ",30,3
Utena,It couldn't be. ,30,3
Utena,It just couldn't be. ,30,3
Utena,Who I love is my Prince... ,30,3
Utena,Nobody but the Prince who gave me this ring...,30,3
Utena,Why am I this... ,30,3
Utena,Why? WHY? ,30,3
Utena,Why is my heart pounding this hard? ,30,3
Utena,A..ki...o....san... ,30,3
guy,Tenjou! ,30,3
guy,You alright? ,30,3
Utena,"Yeah, nothing major. ",30,3
guy,But what's up messing up like that? It ain't like you.,30,3
Utena,Sorry 'bout that. ,30,3
guy,"Watch out, okay? ",30,3
Utena,Sure. ,30,3
Utena,Something's definitely wrong with me. ,30,3
Utena,Ow... ,30,3
Anthy,"Are you okay, Utena-sama? ",30,3
Utena,Sort of... Sorry for the trouble. ,30,3
Anthy,Not at all. But why don't we go put some ice on it in the infirmary?,30,3
Utena,"Say, Himemiya? ",30,3
Anthy,Yes? ,30,3
Utena,You and I... ,30,3
Anthy,Hmm? ,30,3
Utena,Akio-san. ,30,3
Anthy,"Brother, Utena-sama is... ",30,3
